"id","product","tags","ingredients"
"11111","Vogels Muesli Clusters Cranberry & Blackcurant","[""Peanut Free"",""Dairy Free"",""Egg Free"",""Tree-nut Free"",""Sesame Free"",""Soy Free""]","[""sunflower seed"",""natural flavour"",""blackcurrant juice concentrate"",""cereal  wholegrain oats"",""golden syrup"",""salt"",""citric acid"",""sugar"",""rice flour"",""rice bran oil"",""cornflakes barley"",""sweetened dried cranberries"",""brown rice puffs""]"
"11112","Harraways Oat Singles Berry Bonanza","[""Soy Free"",""Egg Free"",""Sesame Free"",""Peanut Free"",""Wheat Free""]","[""whole milk powder"",""new zealand oats"",""skim milk"",""natural cream flavour"",""natural flavour"",""skim milk powder"",""natural vanilla flavour"",""raspberry pieces"",""apple pieces"",""wild berry pieces"",""white sugar"",""cranberry pieces"",""berry pieces"",""toasted coconut"",""raw sugar""]"
"11343","Nuttvia Hazelnut Spread","[""Gluten Free Coeliac/Celiac"",""Wheat Free"",""Soy Free"",""Sesame Free"",""Dairy Free"",""Tree-nut Free"",""Egg Free"",""Peanut Free""]","[""no ingredients provided""]"
"11344","Vegemite Yeast Spread Gluten Free","[""Soy Free"",""Egg Free"",""Dairy Free"",""Peanut Free"",""Sesame Free"",""Gluten Free Coeliac/Celiac"",""Tree-nut Free"",""Wheat Free""]","[""flavour"",""folate"",""mineral salt 508"",""colour 150c"",""riboflavin"",""yeast extract"",""salt"",""niacin"",""thiamine""]"
"11346","Nutino Hazelnut Spread","[""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Wheat Free"",""Sesame Free"",""Egg Free""]","[""hazelnut"",""vegetable oil"",""emulsifier sunflower lecithin"",""lactose"",""flavouring vanillin  milk solids  cocoa solids"",""whey powder"",""sugar"",""lowfat cocoa powder"",""skimmed milk powder""]"
"11442","Haribo Sweets Gold Bears","[""Tree-nut Free"",""Peanut Free"",""Soy Free"",""Sesame Free"",""Egg Free"",""Dairy Free""]","[""flavour"",""dextrose"",""glucose syrup1"",""carnauba wax 1 from wheat andor corn"",""grape"",""pineapple"",""lemon"",""mango"",""blackcurrant"",""kiwi"",""passionfruit"",""acidity regulator citric acid"",""strawberry"",""spirulina"",""raspberry"",""elderberry"",""gelatine"",""aronia"",""sugar"",""elderberry extract"",""apple"",""orange"",""fruit and plant concentrates safflower"",""glazing agents beeswax white and yellow"",""fruit juice concentrates apple""]"
"11449","Barkers Spreadable Fruit Wild Berry No Refined Sugar","[""Wheat Free"",""Peanut Free"",""Egg Free"",""Tree-nut Free"",""Sesame Free"",""Dairy Free"",""Soy Free"",""Gluten Free Coeliac/Celiac""]","[""blackcurrant"",""preservative potassium sorbate"",""calcium citrate"",""gelling agent fruit pectin"",""boysenberries"",""strawberries"",""lemon juice concentrate"",""fruit  pear juice concentrate"",""berries  blackberries""]"
"11450","Anathoth Farm Strawberry Jam","[""Tree-nut Free"",""Sesame Free"",""Egg Free"",""Wheat Free"",""Dairy Free"",""Soy Free"",""Peanut Free"",""Gluten Free Coeliac/Celiac""]","[""strawberries"",""sugar""]"
"11451","St Dalfour Blueberry Jam Wild","[""Gluten Free Coeliac/Celiac"",""Tree-nut Free"",""Peanut Free"",""Soy Free"",""Dairy Free"",""Wheat Free"",""Egg Free"",""Sesame Free""]","[""pineapple juice concentrate"",""fruit pectin"",""grape"",""lemon juice  prepared with 51g of blueberry per 100g"",""wild blueberries"",""date""]"
"11452","Anathoth Lemon Curd","[""Peanut Free"",""Tree-nut Free"",""Soy Free"",""Sesame Free""]","[""nz whole egg"",""sugar"",""nz butter  cream"",""thickeners starch"",""agar"",""lemon  lemon juice1"",""nz whole lemons"",""salt"",""green tea extract  a natural antioxidant to keep it fresh 1 from concentrate""]"
"11453","Countdown Plum Jam","[""Gluten Free Coeliac/Celiac"",""Egg Free"",""Tree-nut Free"",""Soy Free"",""Sesame Free"",""Peanut Free"",""Dairy Free"",""Wheat Free""]","[""whole amp reconstituted plums"",""sugar"",""acidity regulator citric acid"",""gelling agent pectin""]"
"11454","Countdown Marmalade Orange","[""Tree-nut Free"",""Wheat Free"",""Dairy Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Egg Free"",""Soy Free"",""Sesame Free""]","[""glucose syrup"",""oranges  juice amp peel"",""sugar"",""acidity regulator citric acid"",""gelling agent pectin"",""orange oil""]"
"11455","Countdown Apricot Jam","[""Tree-nut Free"",""Sesame Free"",""Gluten Free Coeliac/Celiac"",""Egg Free"",""Dairy Free"",""Soy Free"",""Peanut Free"",""Wheat Free""]","[""acidity regulator citric acid"",""gelling agent pectin"",""sugar"",""reconstituted apricots  preservative 220""]"
"11456","Anathoth Farm Boysenberry Jam","[""Egg Free"",""Tree-nut Free"",""Dairy Free"",""Wheat Free"",""Soy Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free""]","[""fruit pectin to help the set"",""nz boysenberries"",""sugar""]"
"11457","St Dalfour Raspberry Jam","[""Soy Free"",""Peanut Free"",""Tree-nut Free"",""Egg Free"",""Wheat Free"",""Dairy Free"",""Sesame Free"",""Gluten Free Coeliac/Celiac""]","[""fruit pectin  prepared with 51g of raspberry per 100g"",""grape"",""date and pineapple juice concentrates"",""red raspberries""]"
"11484","Forty Thieves Superfood Butter Chocolate, Nuts & Seeds","[""Egg Free"",""Dairy Free"",""Soy Free"",""Sesame Free"",""Gluten Free Coeliac/Celiac"",""Wheat Free""]","[""sunflower seed"",""pumpkin seed"",""almond"",""chia seed"",""dutch cocoa"",""hioleic peanuts"",""raw sugar"",""flax seeds"",""sea salt organic"",""chocolate cacao beans"",""coconut oil""]"
"11511","Craigs Marmalade Chunky English","[""Soy Free"",""Sesame Free"",""Wheat Free"",""Egg Free"",""Peanut Free"",""Gluten Free Coeliac/Celiac"",""Dairy Free"",""Tree-nut Free""]","[""sugar"",""gelling agent pectin"",""water"",""food acid citric acid 1 peel amp juice"",""grapefruit1"",""orange peel""]"
"11512","Barkers Spreadable Fruit Raspberry No Refined Sugar","[""Egg Free"",""Peanut Free"",""Sesame Free"",""Wheat Free"",""Tree-nut Free"",""Gluten Free Coeliac/Celiac"",""Dairy Free"",""Soy Free""]","[""juice from concentrate lemon"",""carrot concentrate"",""raspberry"",""preservative potassium sorbate"",""blackcurrant"",""calcium citrate"",""natural flavour"",""cranberry"",""fruit  pear juice concentrate"",""gelling agent fruit pectin""]"
"11513","Barkers Raspberry Jam","[""Peanut Free"",""Tree-nut Free"",""Sesame Free"",""Egg Free"",""Dairy Free"",""Gluten Free Coeliac/Celiac"",""Wheat Free"",""Soy Free""]","[""sugar"",""raspberries"",""citric acid"",""gelling agent fruit pectin""]"
"11514","Countdown Marmalade Breakfast","[""Soy Free"",""Tree-nut Free"",""Egg Free"",""Peanut Free"",""Wheat Free"",""Dairy Free"",""Gluten Free Coeliac/Celiac"",""Sesame Free""]","[""gelling agent pectin"",""sugar"",""acidity regulator citric acid"",""grapefruit  peel amp juice"",""water""]"
"11515","Craigs Plum Jam Black Doris","[""Peanut Free"",""Sesame Free"",""Tree-nut Free"",""Soy Free"",""Wheat Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Dairy Free""]","[""black doris plum"",""sugar"",""gelling agent pectin"",""food acid citric acid""]"
"11517","Anathoth Farm Mixed Berry Jam 3 Berries","[""Tree-nut Free"",""Sesame Free"",""Soy Free"",""Gluten Free Coeliac/Celiac"",""Wheat Free"",""Dairy Free"",""Peanut Free"",""Egg Free""]","[""nz blackcurrant"",""sugar"",""fruit  nz strawberries"",""nz boysenberries""]"
"11545","Ocean Spray Cranberry Sauce Whole Berry","[""Sesame Free"",""Wheat Free"",""Peanut Free"",""Egg Free"",""Tree-nut Free"",""Gluten Free Coeliac/Celiac"",""Dairy Free"",""Soy Free""]","[""water"",""sugar"",""cranberries""]"
"11569","Sanitarium Up & Go Breakfast Drink Vanilla Ice Fridge Pack","[""Egg Free"",""Tree-nut Free"",""Peanut Free"",""Sesame Free""]","[""flavour"",""oat flour"",""maltodextrin wheat"",""vegetablegums 460"",""b6"",""vitamins c"",""skim milk powder"",""b2"",""fructose"",""vegetable fibre"",""soy protein"",""gums 407"",""cane sugar"",""acidity regulator 332"",""stabiliser 452"",""gums 466"",""mineral calcium"",""corn"",""canola"",""b1"",""b12"",""vegetable oils sunflower"",""niacin"",""salt"",""filtered water"",""folate""]"
"11570","Sanitarium Up & Go Breakfast Drink Chocolate Fridge Pk","[""Egg Free"",""Sesame Free"",""Peanut Free"",""Tree-nut Free""]","[""flavour"",""folate"",""b2"",""vitamins c"",""cane sugar"",""salt"",""cocoa"",""oat flour"",""maltodextrin wheat"",""vegetable oils sunflower"",""b6"",""filtered water"",""niacin"",""vegetablegums 460"",""soy protein"",""gums 466"",""fructose"",""b1"",""b12"",""skim milk powder"",""stabiliser 452"",""corn"",""vegetable fibre"",""gums 407"",""mineral calcium"",""canola"",""acidity regulator 332""]"
"11573","Be Natural Granola Berry Bliss","[""Tree-nut Free"",""Sesame Free"",""Soy Free"",""Peanut Free"",""Egg Free"",""Dairy Free""]","[""linseed"",""raw sugar"",""berries sweetened cranberries cranberries"",""whole grains  oats"",""vitamin vitamin e"",""strawberries"",""salt"",""puffed triticale"",""barley"",""seeds pepitas"",""triticale"",""sugar"",""natural flavour"",""rye"",""sunflower oil"",""brown rice syrup"",""humectant glycerine"",""antioxidant rosemary extract"",""blackberries"",""food acid citric acid"",""wheat""]"
"11615","Be Natural Granola Low Sugar","[""Egg Free"",""Sesame Free"",""Peanut Free"",""Soy Free"",""Dairy Free""]","[""pepita"",""almond"",""natural flavour"",""sunflower oil"",""maltodextrin"",""puffed triticale"",""brown rice syrup"",""antioxidant rosemary extract"",""vitamin natural vitamin e"",""vegetable fibre chicory"",""wholegrain oats""]"
"11616","Uncle Tobys Breakfast Bakes Cereal Bars Honey Roasted Almond","[""Sesame Free"",""Peanut Free"",""Dairy Free"",""Egg Free""]","[""roasted almond"",""glycerine"",""salts 500"",""iodised salt"",""almond meal"",""brown sugar"",""whole grain oats"",""mineralsalts 450"",""emulsifier soy lecithin"",""wheat"",""tapioca starch"",""sunflower oil"",""mineral calcium carbonate"",""glucose"",""flavour"",""chicory root fibre"",""wheat protein"",""honey""]"
"11717","Shultz Pretzels Minis Multipack","[""Tree-nut Free"",""Dairy Free"",""Egg Free"",""Sesame Free"",""Peanut Free""]","[""malt barley product"",""thiamin mononitrate"",""salt"",""riboflavin"",""vitamin nicotinic acid"",""folic acid"",""vegetable oil1 canola"",""soybean"",""raising agent sodium bicarbonate2"",""ammonium bicarbonate2 1 contains one or more of the following 2"",""enriched wheat flour flour"",""mineral iron reduced ferrum reductum"",""corn"",""yeast""]"
"11721","Bluebird Corn Snacks Twisties Rashuns Burger Rings","[""Tree-nut Free"",""Peanut Free"",""Soy Free"",""Egg Free"",""Sesame Free""]","[""flavour"",""sugar"",""cheddar cheese powder milk"",""hydrolysed vegetable protein soy"",""corn"",""canola oil"",""spices paprika"",""whey powder milk"",""cayenne pepper"",""sodium diacetate"",""food acids lactic acid"",""food acids citric acid"",""emulsifier 471"",""rice bran"",""colours 155"",""calcium lactate"",""maltodextrin"",""colours 102"",""milk powder"",""soy"",""citric acid"",""tapioca starch"",""flavours milk"",""mineral salt potassium chloride"",""wheat flour"",""wheat"",""natural colour 160e"",""colours 110"",""salt"",""yeast extract"",""flavour enchancer 621"",""garlic powder"",""flavour enhancer 621"",""cheese powder milk""]"
"11722","Pop N Good Popcorn Lunch Pack","[""Tree-nut Free"",""Peanut Free"",""Soy Free"",""Wheat Free"",""Sesame Free"",""Gluten Free Coeliac/Celiac"",""Egg Free""]","[""salt"",""natural butter flavour"",""vegetable oil antioxidant 319"",""natural colour carotene"",""air popped popcorn""]"
"11810","Barkers Fruit Compote Rhubarb Strawberry Raspberry","[""Gluten Free Coeliac/Celiac"",""Soy Free"",""Peanut Free"",""Sesame Free"",""Wheat Free"",""Dairy Free"",""Egg Free"",""Tree-nut Free""]","[""nz apple"",""thickener 1442 from maize"",""natural flavour"",""raspberry"",""strawberry"",""water"",""natural colour 120"",""mineral salt calcium chloride"",""fruit  rhubarb"",""blackcurrant juice from concentrate"",""sugar"",""antioxidant ascorbic acid""]"
"11818","O Canada Maple Syrup 100% Pure Gluten Free","[""Sesame Free"",""Peanut Free"",""Tree-nut Free"",""Gluten Free Coeliac/Celiac"",""Wheat Free"",""Soy Free"",""Egg Free"",""Dairy Free""]","[""pure maple syrup""]"
"11819","Barkers Berry Topping Strawberry Sundae Sauce","[""Dairy Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Egg Free"",""Tree-nut Free""]","[""natural colour carmine"",""strawberry"",""natural flavour"",""sugar"",""thickener modified maize starch"",""water"",""food acid citric""]"
"11820","Chelsea Honey & Maple Syrup Flavoured","[""Gluten Free Coeliac/Celiac"",""Sesame Free"",""Wheat Free"",""Soy Free"",""Peanut Free"",""Dairy Free"",""Egg Free"",""Tree-nut Free""]","[""caramelised sugar syrup"",""honey maple flavouring"",""water"",""cane sugar""]"
"11919","The Mighty Food Kitchen Keto Granola Grain-free","[""Wheat Free"",""Sesame Free"",""Soy Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Dairy Free"",""Egg Free""]","[""sunflower seed"",""chia seed"",""almond"",""cashew nut"",""natural flavour"",""coconut"",""cinnamon"",""stevia extract"",""nuts and seeds  pumpkin seeds"",""sea salt"",""coconut oil""]"
"11920","Blue Frog Granola Blueberry Almond Cinnamon","[""Wheat Free"",""Sesame Free"",""Soy Free"",""Egg Free"",""Peanut Free"",""Dairy Free""]","[""cashew"",""seeds  sunflower"",""chia"",""blackcurrant concentrate"",""prebiotic fibre chicory root"",""nuts almonds"",""freeze dried blueberries"",""natural flavour"",""popped rice"",""organic coconut sugar"",""nz oats"",""probiotic culture bacillus coagulens unique is2"",""pumpkin"",""natural antioxidant rosemary extract"",""cinnamon"",""currants"",""popped quinoa"",""cornflakes"",""coconut oil""]"
"11921","Something To Crow About Muesli Almond Coconut & Orange","[""Dairy Free"",""Sesame Free"",""Egg Free"",""Soy Free"",""Gluten Free Coeliac/Celiac"",""Wheat Free"",""Peanut Free""]","[""hemp seed"",""pumpkin seed"",""freeze dried orange powder"",""cinnamon"",""vanilla bean paste"",""dried apricots sulphites"",""seeds  sunflower seeds"",""sweetened dried cranberries"",""rosemary extract"",""coconut oil"",""coconut"",""nuts  almonds""]"
"11922","Something To Crow About Muesli Keto Gingernut & Almond","[""Peanut Free"",""Sesame Free"",""Soy Free"",""Egg Free"",""Dairy Free"",""Wheat Free"",""Gluten Free Coeliac/Celiac""]","[""pumpkin seed"",""hemp seed"",""nuts  almonds"",""gingernut spices"",""stevia"",""coconut oil"",""coconut"",""salt"",""natural flavour"",""rosemary extract"",""seeds  sunflower seeds""]"
"11923","Something To Crow About Muesli Almond Maple & Cacao Probiotic","[""Wheat Free"",""Soy Free"",""Egg Free"",""Peanut Free"",""Dairy Free"",""Sesame Free"",""Gluten Free Coeliac/Celiac""]","[""pumpkin seed"",""hemp seed"",""cinnamon"",""coconut sugar"",""maple syrup"",""seeds  sunflower seeds"",""coconut"",""nuts  almonds"",""probiotic culture bacillus coagulans"",""coconut oil"",""cacao nibs"",""rosemary extract"",""sweetened dried cranberries""]"
"11924","Blue Frog Cereal Coco Munch","[""Soy Free"",""Egg Free"",""Dairy Free"",""Wheat Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free""]","[""mineral iron"",""natural chocolate flavour"",""golden syrup"",""dietary fibre inulin"",""whole rice"",""niacin"",""sugar"",""folate"",""monk fruit juice"",""vitamins thiamin"",""salt"",""organic coconut sugar"",""riboflavin"",""cocoa powder""]"
"11926","Blue Frog Black Doris Plum Dragon Fruit & Collagen Cereal","[""Egg Free"",""Soy Free"",""Sesame Free"",""Peanut Free"",""Wheat Free"",""Dairy Free""]","[""hydrolysed marine collagen"",""nz oats"",""nuts  almonds"",""popped rice"",""seeds  sunflower"",""cornflakes"",""organic coconut sugar"",""organic coconut chips"",""apple sweetened cranberries"",""pumpkin"",""organic chia"",""coconut oil"",""black doris plum puree""]"
"11932","Glorious Free Rolled Oats Wheat Free","[""Sesame Free"",""Soy Free"",""Egg Free"",""Wheat Free"",""Peanut Free"",""Dairy Free"",""Tree-nut Free""]","[""pure steamed rolled oats""]"
"11933","Chantal Organics Muesli Swiss Bircher","[""Dairy Free"",""Peanut Free"",""Egg Free"",""Wheat Free"",""Soy Free"",""Sesame Free""]","[""hazelnut"",""sunflower seed"",""almond"",""oat"",""pumpkin seeds  certified organic"",""raisins"",""dried apple""]"
"11938","Hubbards Legendary Locals Granola Berries & Cocao","[""Sesame Free"",""Peanut Free"",""Egg Free"",""Soy Free"",""Dairy Free""]","[""hazelnut"",""almond"",""buckwheat"",""oat flour"",""vegetable oil"",""freeze dried fruits blackberry"",""dried sweetened cranberries  cranberries"",""brown sugar"",""pumpkin"",""wholegrain oats"",""desiccated coconut sulphites"",""natural flavour"",""strawberry"",""chia"",""seeds  sunflower"",""nuts  cashews"",""sugar"",""cacao powder"",""maltodextrin""]"
"11940","Legendary Locals Granola Honey & Nut","[""Dairy Free"",""Peanut Free"",""Egg Free"",""Sesame Free"",""Wheat Free"",""Gluten Free Coeliac/Celiac"",""Soy Free""]","[""pecan"",""linseed"",""hemp"",""pumpkin"",""manuka honey"",""brazil nuts"",""salt"",""seeds  sunflower"",""desiccated coconut sulphites"",""nuts  almonds"",""vegetable oil"",""almond meal""]"
"12057","Ashoka Indian Sweet Mango Chutney","[""Dairy Free"",""Peanut Free"",""Gluten Free Coeliac/Celiac"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free"",""Egg Free""]","[""salt"",""red chilli powder"",""peeled mango slices"",""garlic powder"",""sugar"",""ginger powder"",""sugarcane vinegar""]"
"12090","Eta Munchos Corn Snacks Cheese & Onion","[""Egg Free"",""Peanut Free"",""Tree-nut Free"",""Soy Free"",""Sesame Free""]","[""flavour"",""colour 160a"",""flavour enhancer 621"",""raising agent 500"",""anticaking agent 551"",""onion powder"",""spice"",""salt"",""wheat flour"",""cheese"",""sugar"",""hydrolysed corn protein"",""cheddar cheese"",""regulators 331"",""cheese amp onion flavoured seasoning milk solids"",""wheaten starch"",""regulators 339"",""wheat starch"",""300"",""vegetable oil"",""acidityregulators 330""]"
"12129","Countdown Cassava Vegetable Crisps Mixed","[""Soy Free"",""Tree-nut Free"",""Sesame Free"",""Egg Free"",""Peanut Free""]","[""herbs amp spice"",""spice"",""natural flavour"",""tapioca flour"",""vegetable powders onion"",""canola oil"",""vegetable crisp cassava"",""colour turmeric 1 from milk 1 from milk 1 from milk"",""garlic"",""milk solids milk"",""sugar"",""yeast extract"",""salt"",""maltodextrin"",""sour cream amp chives seasoning sugar"",""sunflower oil"",""dextrose"",""barbecue seasoning maltodextrin"",""anti caking agent 551"",""cheese powder milk"",""mineral salt 508"",""tomato powder"",""onion powder""]"
"12204","Gonutz Dippers Crackers N Dip Peanut Butter","[""Dairy Free"",""Sesame Free"",""Egg Free""]","[""peanut"",""fructose syrup"",""salt"",""soy emulsifier 322"",""vegetable oil antioxidant 319"",""sugar"",""raisingagents 341"",""wheat flour"",""agents 500""]"
"12216","Tasti Smooshed Wholefood Snack Balls Berry Cashew & Cacao","[""Wheat Free"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Gluten Free Coeliac/Celiac"",""Egg Free"",""Dairy Free""]","[""date"",""cashew"",""natural flavour1 1 a hint of"",""coconut"",""cranberries cranberries"",""sunflower oil"",""apple juice concentrate"",""cacao""]"
